File Name,Location,Ground_Truth_Candidate,State_List
Sokoban.sb,"534,102",[NUM],[141]
Sokoban.sb,"534,103","[,, MoreThanOneExpr]","[217, 252]"
Sokoban.sb,"534,105",[NUM],[54]
Sokoban.sb,"534,108",[)],[238]
Sokoban.sb,"534,111",[CR_token2],[207]
Sokoban.sb,"535,9","[MoreThanZeroElseIf_token1, Expr, Stmt_token10, CRStmtCRs, MoreThanZeroElseIf]",[122]
Sokoban.sb,"535,16","[ID, Idxs]",[82]
Sokoban.sb,"535,22","[[, Expr, ], Idxs]","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 236]"
Sokoban.sb,"535,23",[ID],[76]
Sokoban.sb,"535,27","[-, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 245]"
Sokoban.sb,"535,28",[NUM],[141]
Sokoban.sb,"535,29","[], Idxs]",[245]
Sokoban.sb,"535,30","[[, Expr, ]]","[7, 39, 29, 38, 50, 65, 91, 128, 167, 183, 195, 236]"
Sokoban.sb,"535,31",[ID],[76]
Sokoban.sb,"535,35",[]],[245]
Sokoban.sb,"535,37","[=, CompExpr]","[128, 167, 183, 195, 236]"
Sokoban.sb,"535,39",[NUM],[117]
Sokoban.sb,"535,41","[Stmt_token10, CRStmtCRs, MoreThanZeroElseIf]",[236]
Sokoban.sb,"535,45",[CR_token2],[118]
Sokoban.sb,"536,11","[ID, ., ID, (, Exprs, )]","[67, 115]"
Sokoban.sb,"536,17","[., ID, (, Exprs, )]",[184]
Sokoban.sb,"536,18","[ID, (, Exprs, )]",[255]
Sokoban.sb,"536,25","[(, Exprs, )]",[221]
Sokoban.sb,"536,26","[ID, Idxs]",[27]
Sokoban.sb,"536,36","[[, Expr, ]]","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 238]"
Sokoban.sb,"536,37","[ID, Idxs]",[76]
Sokoban.sb,"536,47","[[, Expr, ], Idxs]","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 245]"
Sokoban.sb,"536,48",[ID],[76]
Sokoban.sb,"536,52","[-, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 245]"
Sokoban.sb,"536,53",[NUM],[141]
Sokoban.sb,"536,54","[], Idxs]",[245]
Sokoban.sb,"536,55","[[, Expr, ]]","[7, 39, 29, 38, 50, 65, 91, 128, 167, 183, 195, 245]"
Sokoban.sb,"536,56",[ID],[76]
Sokoban.sb,"536,60",[]],[245]
Sokoban.sb,"536,61",[]],[245]
Sokoban.sb,"536,63","[,, MoreThanOneExpr]","[217, 242, 238]"
Sokoban.sb,"536,65","[(, Expr, )]",[54]
Sokoban.sb,"536,66",[ID],[80]
Sokoban.sb,"536,70",[)],[265]
Sokoban.sb,"536,72","[*, UnaryExpr]","[50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 238]"
Sokoban.sb,"536,74",[NUM],[156]
Sokoban.sb,"536,77","[+, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 217, 252, 242, 238]"
Sokoban.sb,"536,79",[ID],[141]
Sokoban.sb,"536,84","[,, MoreThanOneExpr]","[217, 252, 242, 238]"
Sokoban.sb,"536,86","[(, Expr, )]",[54]
Sokoban.sb,"536,87",[ID],[80]
Sokoban.sb,"536,91","[-, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 265]"
Sokoban.sb,"536,92",[NUM],[141]
Sokoban.sb,"536,93",[)],[265]
Sokoban.sb,"536,95","[*, UnaryExpr]","[50, 65, 91, 128, 167, 183, 195, 217, 252]"
Sokoban.sb,"536,97",[NUM],[156]
Sokoban.sb,"536,100","[+, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 217, 252]"
Sokoban.sb,"536,102",[NUM],[141]
Sokoban.sb,"536,103","[,, MoreThanOneExpr]","[217, 252]"
Sokoban.sb,"536,105",[NUM],[54]
Sokoban.sb,"536,108",[)],[238]
Sokoban.sb,"536,121",[CR_token2],[207]
Sokoban.sb,"537,9","[OptionalElse_token2, CRStmtCRs, OptionalElse_token1]",[115]
Sokoban.sb,"537,13",[CR_token2],[201]
Sokoban.sb,"538,11","[ID, ., ID, (, Exprs, )]","[113, 237]"
Sokoban.sb,"538,17","[., ID, (, Exprs, )]",[184]
Sokoban.sb,"538,18","[ID, (, Exprs, )]",[255]
Sokoban.sb,"538,25","[(, Exprs, )]",[221]
Sokoban.sb,"538,26","[ID, Idxs]",[27]
Sokoban.sb,"538,36","[[, Expr, ]]","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 238]"
Sokoban.sb,"538,37","[ID, Idxs]",[76]
Sokoban.sb,"538,47","[[, Expr, ], Idxs]","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 245]"
Sokoban.sb,"538,48",[ID],[76]
Sokoban.sb,"538,52","[-, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 245]"
Sokoban.sb,"538,53",[NUM],[141]
Sokoban.sb,"538,54","[], Idxs]",[245]
Sokoban.sb,"538,55","[[, Expr, ]]","[7, 39, 29, 38, 50, 65, 91, 128, 167, 183, 195, 245]"
Sokoban.sb,"538,56",[ID],[76]
Sokoban.sb,"538,60",[]],[245]
Sokoban.sb,"538,61",[]],[245]
Sokoban.sb,"538,63","[,, MoreThanOneExpr]","[217, 242, 238]"
Sokoban.sb,"538,65","[(, Expr, )]",[54]
Sokoban.sb,"538,66",[ID],[80]
Sokoban.sb,"538,70",[)],[265]
Sokoban.sb,"538,72","[*, UnaryExpr]","[50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 238]"
Sokoban.sb,"538,74",[NUM],[156]
Sokoban.sb,"538,77","[+, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 217, 252, 242, 238]"
Sokoban.sb,"538,79",[ID],[141]
Sokoban.sb,"538,84","[,, MoreThanOneExpr]","[217, 252, 242, 238]"
Sokoban.sb,"538,86","[(, Expr, )]",[54]
Sokoban.sb,"538,87",[ID],[80]
Sokoban.sb,"538,91","[-, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 265]"
Sokoban.sb,"538,92",[NUM],[141]
Sokoban.sb,"538,93",[)],[265]
Sokoban.sb,"538,95","[*, UnaryExpr]","[50, 65, 91, 128, 167, 183, 195, 217, 252]"
Sokoban.sb,"538,97",[NUM],[156]
Sokoban.sb,"538,100","[-, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 217, 252]"
Sokoban.sb,"538,102",[NUM],[141]
Sokoban.sb,"538,103","[,, MoreThanOneExpr]","[217, 252]"
Sokoban.sb,"538,105",[NUM],[54]
Sokoban.sb,"538,108",[)],[238]
Sokoban.sb,"538,111",[CR_token2],[202]
Sokoban.sb,"539,9",[OptionalElse_token1],[237]
Sokoban.sb,"539,27",[CR_token2],[207]
Sokoban.sb,"540,7",[OptionalElse_token1],[122]
Sokoban.sb,"540,12",[CR_token2],[207]
Sokoban.sb,"541,22",[CR_token2],[115]
Sokoban.sb,"542,7","[Stmt_token9, Expr, Stmt_token10, CRStmtCRs, MoreThanZeroElseIf]","[67, 142, 115]"
Sokoban.sb,"542,10","[ID, Idxs]",[86]
Sokoban.sb,"542,15","[[, Expr, ], Idxs]","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 254]"
Sokoban.sb,"542,16",[ID],[76]
Sokoban.sb,"542,20","[-, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 245]"
Sokoban.sb,"542,21",[NUM],[141]
Sokoban.sb,"542,22","[], Idxs]",[245]
Sokoban.sb,"542,23","[[, Expr, ]]","[7, 39, 29, 38, 50, 65, 91, 128, 167, 183, 195, 254]"
Sokoban.sb,"542,24",[ID],[76]
Sokoban.sb,"542,28",[]],[245]
Sokoban.sb,"542,30","[<=, AdditiveExpr]","[91, 128, 167, 183, 195, 254]"
Sokoban.sb,"542,33",[NUM],[131]
Sokoban.sb,"542,35","[Stmt_token10, CRStmtCRs, MoreThanZeroElseIf]",[254]
Sokoban.sb,"542,39",[CR_token2],[124]
Sokoban.sb,"543,9","[ID, =, Expr]","[67, 122]"
Sokoban.sb,"543,17","[=, Expr]",[184]
Sokoban.sb,"543,19",[ID],[70]
Sokoban.sb,"543,25","[+, MultiplicativeExpr]","[59, 90, 135, 169, 181, 194, 215, 226, 207]"
Sokoban.sb,"543,27",[NUM],[144]
Sokoban.sb,"543,28",[CR_token2],[207]
Sokoban.sb,"544,9","[ID, =, Expr]","[68, 122]"
Sokoban.sb,"544,17","[=, Expr]",[184]
Sokoban.sb,"544,19",[NUM],[70]
Sokoban.sb,"544,20",[CR_token2],[207]
Sokoban.sb,"545,9","[ID, =, Expr]","[68, 122]"
Sokoban.sb,"545,17","[=, Expr]",[184]
Sokoban.sb,"545,19",[NUM],[70]
Sokoban.sb,"545,20",[CR_token2],[207]
Sokoban.sb,"546,9","[ID, =, Expr]","[68, 122]"
Sokoban.sb,"546,17","[=, Expr]",[184]
Sokoban.sb,"546,18","[-, Primary]",[70]
Sokoban.sb,"546,19",[NUM],[193]
Sokoban.sb,"546,22",[CR_token2],[207]
Sokoban.sb,"547,9","[ID, =, Expr]","[68, 122]"
Sokoban.sb,"547,14","[=, Expr]",[184]
Sokoban.sb,"547,16",[ID],[70]
Sokoban.sb,"547,21","[-, MultiplicativeExpr]","[59, 90, 135, 169, 181, 194, 215, 226, 207]"
Sokoban.sb,"547,23",[NUM],[144]
Sokoban.sb,"547,24",[CR_token2],[207]
Sokoban.sb,"548,9","[ID, =, Expr]","[68, 122]"
Sokoban.sb,"548,18","[=, Expr]",[184]
Sokoban.sb,"548,20","[ID, ., ID]",[70]
Sokoban.sb,"548,25","[., ID]","[5, 44, 42, 48, 59, 90, 135, 169, 181, 194, 215, 226, 207]"
Sokoban.sb,"548,26",[ID],[260]
Sokoban.sb,"548,45",[CR_token2],[207]
Sokoban.sb,"549,9","[ID, ., ID, =, Expr]","[68, 122]"
Sokoban.sb,"549,23","[., ID, =, Expr]",[184]
Sokoban.sb,"549,24","[ID, =, Expr]",[255]
Sokoban.sb,"549,35","[=, Expr]",[221]
Sokoban.sb,"549,37",[STR],[57]
Sokoban.sb,"549,46",[CR_token2],[207]
Sokoban.sb,"550,9","[ID, ., ID, =, Expr]","[68, 122]"
Sokoban.sb,"550,23","[., ID, =, Expr]",[184]
Sokoban.sb,"550,24","[ID, =, Expr]",[255]
Sokoban.sb,"550,33","[=, Expr]",[221]
Sokoban.sb,"550,35",[STR],[57]
Sokoban.sb,"550,50",[CR_token2],[207]
Sokoban.sb,"551,9","[ID, ., ID, =, Expr]","[68, 122]"
Sokoban.sb,"551,23","[., ID, =, Expr]",[184]
Sokoban.sb,"551,24","[ID, =, Expr]",[255]
Sokoban.sb,"551,33","[=, Expr]",[221]
Sokoban.sb,"551,35",[NUM],[57]
Sokoban.sb,"551,37",[CR_token2],[207]
Sokoban.sb,"552,9","[ID, ., ID, (, Exprs, )]","[68, 122]"
Sokoban.sb,"552,23","[., ID, (, Exprs, )]",[184]
Sokoban.sb,"552,24","[ID, (, Exprs, )]",[255]
Sokoban.sb,"552,37","[(, Exprs, )]",[221]
Sokoban.sb,"552,38",[NUM],[27]
Sokoban.sb,"552,40","[,, MoreThanOneExpr]","[217, 242, 238]"
Sokoban.sb,"552,41",[NUM],[54]
Sokoban.sb,"552,44","[,, MoreThanOneExpr]","[217, 252, 242, 238]"
Sokoban.sb,"552,45",[NUM],[54]
Sokoban.sb,"552,48","[,, MoreThanOneExpr]","[217, 252]"
Sokoban.sb,"552,49",[NUM],[54]
Sokoban.sb,"552,51",[)],[238]
Sokoban.sb,"552,52",[CR_token2],[207]
Sokoban.sb,"553,9","[ID, ., ID, =, Expr]","[68, 122]"
Sokoban.sb,"553,23","[., ID, =, Expr]",[184]
Sokoban.sb,"553,24","[ID, =, Expr]",[255]
Sokoban.sb,"553,35","[=, Expr]",[221]
Sokoban.sb,"553,37",[STR],[57]
Sokoban.sb,"553,44",[CR_token2],[207]
Sokoban.sb,"554,9","[ID, ., ID, (, Exprs, )]","[68, 122]"
Sokoban.sb,"554,23","[., ID, (, Exprs, )]",[184]
Sokoban.sb,"554,24","[ID, (, Exprs, )]",[255]
Sokoban.sb,"554,32","[(, Exprs, )]",[221]
Sokoban.sb,"554,33",[NUM],[27]
Sokoban.sb,"554,35","[,, MoreThanOneExpr]","[217, 242, 238]"
Sokoban.sb,"554,37",[NUM],[54]
Sokoban.sb,"554,40","[,, MoreThanOneExpr]","[217, 252, 242, 238]"
Sokoban.sb,"554,42",[STR],[54]
Sokoban.sb,"554,50","[+, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 217, 252]"
Sokoban.sb,"554,52",[ID],[141]
Sokoban.sb,"554,57",[)],[238]
Sokoban.sb,"554,63",[CR_token2],[207]
Sokoban.sb,"555,7",[OptionalElse_token1],[122]
Sokoban.sb,"555,13",[CR_token2],[207]
Sokoban.sb,"556,5",[OptionalElse_token1],[115]
Sokoban.sb,"556,20",[CR_token2],[207]
Sokoban.sb,"557,3",[OptionalElse_token1],[122]
Sokoban.sb,"557,8",[CR_token2],[206]
Sokoban.sb,"558,1",[Stmt_token8],[257]
Sokoban.sb,"563,1","[Stmt_token7, ID, CRStmtCRs, Stmt_token8]",[97]
Sokoban.sb,"563,5","[ID, CRStmtCRs, Stmt_token8]",[244]
Sokoban.sb,"563,11",[CR_token2],[199]
Sokoban.sb,"564,4","[Stmt_token4, ID, =, Expr, Stmt_token5, Expr, CRStmtCRs, Stmt_token6]","[105, 257]"
Sokoban.sb,"564,8","[ID, =, Expr, Stmt_token5, Expr, CRStmtCRs, Stmt_token6]",[267]
Sokoban.sb,"564,10","[=, Expr, Stmt_token5, Expr, CRStmtCRs, Stmt_token6]",[266]
Sokoban.sb,"564,12",[NUM],[56]
Sokoban.sb,"564,14","[Stmt_token5, Expr, CRStmtCRs, Stmt_token6]",[264]
Sokoban.sb,"564,17",[NUM],[83]
Sokoban.sb,"564,19",[CR_token2],[145]
Sokoban.sb,"565,6","[Stmt_token4, ID, =, Expr, Stmt_token5, Expr, Stmt_repeat1, Stmt_token6]","[88, 177]"
Sokoban.sb,"565,10","[ID, =, Expr, Stmt_token5, Expr, Stmt_repeat1, Stmt_token6]",[267]
Sokoban.sb,"565,12","[=, Expr, Stmt_token5, Expr, Stmt_repeat1, Stmt_token6]",[266]
Sokoban.sb,"565,14",[NUM],[56]
Sokoban.sb,"565,16","[Stmt_token5, Expr, Stmt_repeat1, Stmt_token6]",[264]
Sokoban.sb,"565,19",[NUM],[83]
Sokoban.sb,"565,21",[CR_token2],[145]
Sokoban.sb,"566,8","[Stmt_token9, Expr, Stmt_token10, CRStmtCRs, MoreThanZeroElseIf]","[88, 177]"
Sokoban.sb,"566,11","[ID, Idxs]",[86]
Sokoban.sb,"566,16","[[, Expr, ], Idxs]","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 254]"
Sokoban.sb,"566,17",[ID],[76]
Sokoban.sb,"566,18","[], Idxs]",[245]
Sokoban.sb,"566,19","[[, Expr, ]]","[7, 39, 29, 38, 50, 65, 91, 128, 167, 183, 195, 254]"
Sokoban.sb,"566,20",[ID],[76]
Sokoban.sb,"566,21",[]],[245]
Sokoban.sb,"566,23","[=, CompExpr]","[128, 167, 183, 195, 254]"
Sokoban.sb,"566,25",[NUM],[117]
Sokoban.sb,"566,27","[Stmt_token10, CRStmtCRs, MoreThanZeroElseIf]",[254]
Sokoban.sb,"566,31",[CR_token2],[124]
Sokoban.sb,"567,11","[ID, ., ID, (, Exprs, )]","[67, 122]"
Sokoban.sb,"567,17","[., ID, (, Exprs, )]",[184]
Sokoban.sb,"567,18","[ID, (, Exprs, )]",[255]
Sokoban.sb,"567,24","[(, Exprs, )]",[221]
Sokoban.sb,"567,25","[ID, Idxs]",[27]
Sokoban.sb,"567,36","[[, Expr, ], Idxs]","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 238]"
Sokoban.sb,"567,37",[ID],[76]
Sokoban.sb,"567,38","[], Idxs]",[245]
Sokoban.sb,"567,39","[[, Expr, ]]","[7, 39, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 238]"
Sokoban.sb,"567,40",[ID],[76]
Sokoban.sb,"567,41",[]],[245]
Sokoban.sb,"567,42",[)],[238]
Sokoban.sb,"567,43",[CR_token2],[207]
Sokoban.sb,"568,11","[ID, Idxs, =, Expr]","[68, 122]"
Sokoban.sb,"568,22","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"568,23",[ID],[76]
Sokoban.sb,"568,24","[], Idxs]",[245]
Sokoban.sb,"568,25","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"568,26",[ID],[76]
Sokoban.sb,"568,27",[]],[245]
Sokoban.sb,"568,29","[=, Expr]",[263]
Sokoban.sb,"568,31","[ID, ., ID, (, Exprs, )]",[55]
Sokoban.sb,"568,37","[., ID, (, Exprs, )]","[5, 44, 42, 48, 59, 90, 135, 169, 181, 194, 225, 226, 207]"
Sokoban.sb,"568,38","[ID, (, Exprs, )]",[260]
Sokoban.sb,"568,46","[(, Exprs, )]","[24, 44, 42, 48, 59, 90, 135, 169, 181, 194, 225, 226, 207]"
Sokoban.sb,"568,47","[ID, Idxs]",[26]
Sokoban.sb,"568,52","[[, Expr, ]]","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 249]"
Sokoban.sb,"568,53",[STR],[76]
Sokoban.sb,"568,56",[]],[245]
Sokoban.sb,"568,57",[)],[249]
Sokoban.sb,"568,58",[CR_token2],[207]
Sokoban.sb,"569,11","[ID, ., ID, (, Exprs, )]","[68, 122]"
Sokoban.sb,"569,17","[., ID, (, Exprs, )]",[184]
Sokoban.sb,"569,18","[ID, (, Exprs, )]",[255]
Sokoban.sb,"569,22","[(, Exprs, )]",[221]
Sokoban.sb,"569,23","[ID, Idxs]",[27]
Sokoban.sb,"569,34","[[, Expr, ], Idxs]","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 238]"
Sokoban.sb,"569,35",[ID],[76]
Sokoban.sb,"569,36","[], Idxs]",[245]
Sokoban.sb,"569,37","[[, Expr, ]]","[7, 39, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 238]"
Sokoban.sb,"569,38",[ID],[76]
Sokoban.sb,"569,39",[]],[245]
Sokoban.sb,"569,40","[,, MoreThanOneExpr]","[217, 242, 238]"
Sokoban.sb,"569,42","[(, Expr, )]",[54]
Sokoban.sb,"569,43",[ID],[80]
Sokoban.sb,"569,44",[)],[265]
Sokoban.sb,"569,46","[*, UnaryExpr]","[50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 238]"
Sokoban.sb,"569,48",[NUM],[156]
Sokoban.sb,"569,51","[+, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 217, 252, 242, 238]"
Sokoban.sb,"569,53",[ID],[141]
Sokoban.sb,"569,58","[,, MoreThanOneExpr]","[217, 252, 242, 238]"
Sokoban.sb,"569,60","[(, Expr, )]",[54]
Sokoban.sb,"569,61",[ID],[80]
Sokoban.sb,"569,62",[)],[265]
Sokoban.sb,"569,64","[*, UnaryExpr]","[50, 65, 91, 128, 167, 183, 195, 217, 252]"
Sokoban.sb,"569,66",[NUM],[156]
Sokoban.sb,"569,69","[-, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 217, 252]"
Sokoban.sb,"569,71",[NUM],[141]
Sokoban.sb,"569,72",[)],[238]
Sokoban.sb,"569,76",[CR_token2],[207]
Sokoban.sb,"570,8",[OptionalElse_token1],[122]
Sokoban.sb,"570,13",[CR_token2],[203]
Sokoban.sb,"571,61",[CR_token2],[177]
Sokoban.sb,"572,5",[Stmt_token6],[177]
Sokoban.sb,"572,11",[CR_token2],[203]
Sokoban.sb,"573,3",[Stmt_token6],[177]
Sokoban.sb,"573,11",[CR_token2],[206]
Sokoban.sb,"574,1",[Stmt_token8],[257]
Sokoban.sb,"577,1","[Stmt_token7, ID, CRStmtCRs, Stmt_token8]",[97]
Sokoban.sb,"577,5","[ID, CRStmtCRs, Stmt_token8]",[244]
Sokoban.sb,"577,21",[CR_token2],[199]
Sokoban.sb,"579,3","[ID, ., ID, (, Exprs, )]","[105, 257]"
Sokoban.sb,"579,9","[., ID, (, Exprs, )]",[184]
Sokoban.sb,"579,10","[ID, (, Exprs, )]",[255]
Sokoban.sb,"579,17","[(, Exprs, )]",[221]
Sokoban.sb,"579,18",[ID],[27]
Sokoban.sb,"579,25","[,, MoreThanOneExpr]","[217, 242, 238]"
Sokoban.sb,"579,27","[ID, ., ID, (, Exprs, )]",[54]
Sokoban.sb,"579,33","[., ID, (, Exprs, )]","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 238]"
Sokoban.sb,"579,34","[ID, (, Exprs, )]",[248]
Sokoban.sb,"579,41","[(, Exprs, )]","[23, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 238]"
Sokoban.sb,"579,42",[ID],[22]
Sokoban.sb,"579,49",[)],[239]
Sokoban.sb,"579,50","[,, MoreThanOneExpr]","[217, 252, 242, 238]"
Sokoban.sb,"579,52",[NUM],[54]
Sokoban.sb,"579,56","[,, MoreThanOneExpr]","[217, 252]"
Sokoban.sb,"579,58",[NUM],[54]
Sokoban.sb,"579,62",[)],[238]
Sokoban.sb,"579,63",[CR_token2],[206]
Sokoban.sb,"580,3","[ID, ., ID, (, Exprs, )]","[106, 257]"
Sokoban.sb,"580,9","[., ID, (, Exprs, )]",[184]
Sokoban.sb,"580,10","[ID, (, Exprs, )]",[255]
Sokoban.sb,"580,17","[(, Exprs, )]",[221]
Sokoban.sb,"580,18",[ID],[27]
Sokoban.sb,"580,25","[,, MoreThanOneExpr]","[217, 242, 238]"
Sokoban.sb,"580,27","[ID, ., ID, (, Exprs, )]",[54]
Sokoban.sb,"580,33","[., ID, (, Exprs, )]","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 238]"
Sokoban.sb,"580,34","[ID, (, Exprs, )]",[248]
Sokoban.sb,"580,41","[(, Exprs, )]","[23, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 238]"
Sokoban.sb,"580,42",[ID],[22]
Sokoban.sb,"580,49",[)],[239]
Sokoban.sb,"580,50","[,, MoreThanOneExpr]","[217, 252, 242, 238]"
Sokoban.sb,"580,52",[NUM],[54]
Sokoban.sb,"580,56","[,, MoreThanOneExpr]","[217, 252]"
Sokoban.sb,"580,58",[NUM],[54]
Sokoban.sb,"580,62",[)],[238]
Sokoban.sb,"580,65",[CR_token2],[206]
Sokoban.sb,"582,3","[Stmt_token4, ID, =, Expr, Stmt_token5, Expr, CRStmtCRs, Stmt_token6]","[106, 257]"
Sokoban.sb,"582,7","[ID, =, Expr, Stmt_token5, Expr, CRStmtCRs, Stmt_token6]",[267]
Sokoban.sb,"582,9","[=, Expr, Stmt_token5, Expr, CRStmtCRs, Stmt_token6]",[266]
Sokoban.sb,"582,11",[NUM],[56]
Sokoban.sb,"582,13","[Stmt_token5, Expr, CRStmtCRs, Stmt_token6]",[264]
Sokoban.sb,"582,16",[ID],[83]
Sokoban.sb,"582,21",[CR_token2],[145]
Sokoban.sb,"583,7","[ID, =, Expr]","[88, 177]"
Sokoban.sb,"583,13","[=, Expr]",[184]
Sokoban.sb,"583,15","[ID, ., ID, (, Exprs, )]",[70]
Sokoban.sb,"583,19","[., ID, (, Exprs, )]","[5, 44, 42, 48, 59, 90, 135, 169, 181, 194, 215, 226, 203]"
Sokoban.sb,"583,20","[ID, (, Exprs, )]",[260]
Sokoban.sb,"583,35","[(, Exprs, )]","[24, 44, 42, 48, 59, 90, 135, 169, 181, 194, 215, 226, 203]"
Sokoban.sb,"583,36",[NUM],[26]
Sokoban.sb,"583,39",[)],[249]
Sokoban.sb,"583,41",[CR_token2],[203]
Sokoban.sb,"584,7","[ID, =, Expr]","[96, 177]"
Sokoban.sb,"584,10","[=, Expr]",[184]
Sokoban.sb,"584,12","[ID, ., ID, (, Exprs, )]",[70]
Sokoban.sb,"584,16","[., ID, (, Exprs, )]","[5, 44, 42, 48, 59, 90, 135, 169, 181, 194, 215, 226, 203]"
Sokoban.sb,"584,17","[ID, (, Exprs, )]",[260]
Sokoban.sb,"584,20","[(, Exprs, )]","[24, 44, 42, 48, 59, 90, 135, 169, 181, 194, 215, 226, 203]"
Sokoban.sb,"584,21",[ID],[26]
Sokoban.sb,"584,27","[*, UnaryExpr]","[50, 65, 91, 128, 167, 183, 195, 217, 242, 249]"
Sokoban.sb,"584,29",[NUM],[156]
Sokoban.sb,"584,35",[)],[249]
Sokoban.sb,"584,37","[*, UnaryExpr]","[48, 59, 90, 135, 169, 181, 194, 215, 226, 203]"
Sokoban.sb,"584,39",[NUM],[157]
Sokoban.sb,"584,43",[CR_token2],[203]
Sokoban.sb,"585,7","[ID, =, Expr]","[96, 177]"
Sokoban.sb,"585,10","[=, Expr]",[184]
Sokoban.sb,"585,12","[ID, ., ID, (, Exprs, )]",[70]
Sokoban.sb,"585,16","[., ID, (, Exprs, )]","[5, 44, 42, 48, 59, 90, 135, 169, 181, 194, 215, 226, 203]"
Sokoban.sb,"585,17","[ID, (, Exprs, )]",[260]
Sokoban.sb,"585,20","[(, Exprs, )]","[24, 44, 42, 48, 59, 90, 135, 169, 181, 194, 215, 226, 203]"
Sokoban.sb,"585,21",[ID],[26]
Sokoban.sb,"585,27","[*, UnaryExpr]","[50, 65, 91, 128, 167, 183, 195, 217, 242, 249]"
Sokoban.sb,"585,29",[NUM],[156]
Sokoban.sb,"585,35",[)],[249]
Sokoban.sb,"585,37","[*, UnaryExpr]","[48, 59, 90, 135, 169, 181, 194, 215, 226, 203]"
Sokoban.sb,"585,39",[NUM],[157]
Sokoban.sb,"585,54",[CR_token2],[203]
Sokoban.sb,"586,7","[ID, ., ID, (, Exprs, )]","[96, 177]"
Sokoban.sb,"586,13","[., ID, (, Exprs, )]",[184]
Sokoban.sb,"586,14","[ID, (, Exprs, )]",[255]
Sokoban.sb,"586,21","[(, Exprs, )]",[221]
Sokoban.sb,"586,22","[ID, Idxs]",[27]
Sokoban.sb,"586,28","[[, Expr, ]]","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 238]"
Sokoban.sb,"586,29",[ID],[76]
Sokoban.sb,"586,30",[]],[245]
Sokoban.sb,"586,31","[,, MoreThanOneExpr]","[217, 242, 238]"
Sokoban.sb,"586,33",[ID],[54]
Sokoban.sb,"586,36","[+, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 217, 252, 242, 238]"
Sokoban.sb,"586,38",[NUM],[141]
Sokoban.sb,"586,41","[,, MoreThanOneExpr]","[217, 252, 242, 238]"
Sokoban.sb,"586,43",[ID],[54]
Sokoban.sb,"586,46","[+, MultiplicativeExpr]","[65, 91, 128, 167, 183, 195, 217, 252]"
Sokoban.sb,"586,48",[NUM],[141]
Sokoban.sb,"586,51","[,, MoreThanOneExpr]","[217, 252]"
Sokoban.sb,"586,53",[NUM],[54]
Sokoban.sb,"586,57",[)],[238]
Sokoban.sb,"586,58",[CR_token2],[203]
Sokoban.sb,"587,3",[Stmt_token6],[177]
Sokoban.sb,"587,11",[CR_token2],[206]
Sokoban.sb,"589,3","[Stmt_token4, ID, =, Expr, Stmt_token5, Expr, CRStmtCRs, Stmt_token6]","[106, 257]"
Sokoban.sb,"589,7","[ID, =, Expr, Stmt_token5, Expr, CRStmtCRs, Stmt_token6]",[267]
Sokoban.sb,"589,9","[=, Expr, Stmt_token5, Expr, CRStmtCRs, Stmt_token6]",[266]
Sokoban.sb,"589,11",[NUM],[56]
Sokoban.sb,"589,13","[Stmt_token5, Expr, CRStmtCRs, Stmt_token6]",[264]
